state_file,county,pov,pr_exceed,moe
SDData4,Todd,19.859898227492756,0.9049999999999999,6.1000000000000005
TNData1,Hancock,23.922099664960676,0.903,11.3
TNData1,Bledsoe,23.72501819769063,0.902,11.1
TNData1,Sequatchie,22.434085318860458,0.9010000000000002,9.5
TNData2,Hancock,24.12613642315012,0.908,11.3
TNData2,Bledsoe,23.843421364781904,0.905,11.1
TNData2,Sequatchie,22.467357916942433,0.9019999999999999,9.5
TNData3,Hancock,24.651859350455226,0.92,11.3
TNData3,Bledsoe,24.04704004496134,0.91,11.1
TNData3,Sequatchie,22.434085318860458,0.9010000000000002,9.5
TNData4,Hancock,25.400821477263168,0.935,11.3
TNData4,Bledsoe,24.481029981420622,0.92,11.1
TNData4,Sequatchie,22.568693960849377,0.905,9.5
TXData1,Presidio,33.554809037750076,0.903,23.5
TXData1,Culberson,39.602979242136655,0.902,31.300000000000004
TXData1,Dimmit,27.520564747554445,0.901,16
TXData2,Presidio,33.97913326938299,0.908,23.5
TXData2,Culberson,39.936854839430055,0.905,31.300000000000004
TXData2,Dimmit,27.576602807481997,0.9020000000000001,16
TXData3,Presidio,35.07245086156618,0.9200000000000002,23.5
TXData3,Culberson,40.511022829485576,0.9099999999999999,31.300000000000004
TXData3,Dimmit,27.520564747554445,0.901,16
TXData4,Presidio,36.63002696598977,0.935,23.5
TXData4,Culberson,41.7347962539158,0.9199999999999999,31.300000000000004
TXData4,Dimmit,27.747274039325266,0.905,16
UTData1,San Juan,18.632005173346823,0.9029999999999999,4.6
UTData1,Piute,25.84731992145322,0.902,13.8
UTData1,Garfield,23.13836708591039,0.901,10.4
UTData2,San Juan,18.71506438464518,0.908,4.6
UTData2,Piute,25.99452385891804,0.9049999999999999,13.8
UTData2,Garfield,23.1747918248633,0.902,10.4
UTData3,San Juan,18.92907548779593,0.9199999999999999,4.6
UTData3,Piute,26.247671407249236,0.91,13.8
UTData3,Garfield,23.13836708591039,0.901,10.4
UTData4,San Juan,19.23396272525757,0.9349999999999999,4.6
UTData4,Piute,26.787226463387803,0.9200000000000002,13.8
UTData4,Garfield,23.285728125561423,0.905,10.4
VAData1,King and Queen,23.21148995713195,0.903,10.4
VAData1,Lee,22.938980522223005,0.9019999999999999,10.1
VAData1,Norton,31.981015938870716,0.901,21.7
VAData2,King and Queen,23.399276000067363,0.9079999999999999,10.4
VAData2,Lee,23.046716737324076,0.905,10.1
VAData2,Norton,32.057017557647455,0.902,21.7
VAData3,King and Queen,23.883127189799502,0.92,10.4
VAData3,Lee,23.23199139226212,0.91,10.1
VAData3,Norton,31.981015938870716,0.901,21.7
VAData4,King and Queen,24.57243746579973,0.935,10.4
VAData4,Lee,23.626883136247592,0.92,10.1
VAData4,Norton,32.28849041583489,0.905,21.7
VTData1,Essex,21.079660833645768,0.903,7.7
VTData1,Windham,18.379962004510787,0.902,4.300000000000001
VTData1,Bennington,18.912676483610763,0.9009999999999999,5
VTData2,Essex,21.218694730819102,0.9079999999999998,7.7
VTData2,Windham,18.425829898068667,0.905,4.300000000000001
VTData2,Bennington,18.930188377338123,0.902,5
VTData3,Essex,21.57693070783232,0.9199999999999999,7.7
VTData3,Windham,18.504709206606645,0.91,4.300000000000001
VTData3,Bennington,18.912676483610763,0.9009999999999999,5
VTData4,Essex,22.087285431409416,0.9350000000000002,7.7
VTData4,Windham,18.672831434244024,0.92,4.300000000000001
VTData4,Bennington,18.983523137289144,0.9049999999999999,5
WAData1,Jefferson,20.763834296833,0.903,7.3
WAData1,Adams,20.816678798460423,0.902,7.400000000000001
WAData1,Okanogan,18.83442295393855,0.901,4.9
WAData2,Jefferson,20.89564565389344,0.908,7.3
WAData2,Adams,20.895614243187936,0.905,7.400000000000001
WAData2,Okanogan,18.85158460979136,0.902,4.9
WAData3,Jefferson,21.235271969763108,0.9199999999999999,7.3
WAData3,Adams,21.031360029974227,0.91,7.400000000000001
WAData3,Okanogan,18.83442295393855,0.901,4.9
WAData4,Jefferson,21.719114759647884,0.935,7.3
WAData4,Adams,21.32068665428041,0.9199999999999999,7.400000000000001
WAData4,Okanogan,18.90385267454336,0.9049999999999998,4.9
WIData1,Menominee,23.44835985974153,0.9030000000000001,10.7
WIData1,Milwaukee,15.94324521056115,0.9020000000000001,1.2
WIData1,Price,19.14743707262741,0.9010000000000001,5.3
WIData2,Menominee,23.641562807761616,0.9079999999999999,10.7
WIData2,Milwaukee,15.956045552949394,0.9049999999999999,1.2
WIData2,Price,19.16599967997841,0.902,5.3
WIData3,Menominee,24.13937124335141,0.92,10.7
WIData3,Milwaukee,15.978058383239064,0.91,1.2
WIData3,Price,19.14743707262741,0.9010000000000001,5.3
WIData4,Menominee,24.848565469620876,0.935,10.7
WIData4,Milwaukee,16.024976214207634,0.9199999999999999,1.2
WIData4,Price,19.222534525526495,0.905,5.3
WVData1,Calhoun,29.29115079077772,0.903,18.1
WVData1,Clay,24.19664080297121,0.902,11.7
WVData1,McDowell,22.747099437549313,0.9009999999999999,9.9
WVData2,Calhoun,29.617970730886473,0.9079999999999999,18.1
WVData2,Clay,24.3214441412566,0.905,11.7
WVData2,McDowell,22.78177298712948,0.9019999999999998,9.9
WVData3,Calhoun,30.46005789763182,0.9199999999999999,18.1
WVData3,Clay,24.53606923658087,0.91,11.7
WVData3,McDowell,22.747099437549313,0.9009999999999999,9.9
WVData4,Calhoun,31.659722897209143,0.935,18.1
WVData4,Clay,24.99351808852444,0.92,11.7
WVData4,McDowell,22.88737581183251,0.905,9.9
WYData1,Niobrara,33.08106923253092,0.903,22.9
WYData1,Hot Springs,26.08313122409351,0.9020000000000001,14.1
WYData1,Johnson,23.686141793615896,0.901,11.1
WYData2,Niobrara,33.494559653994486,0.908,22.9
WYData2,Hot Springs,26.233535247155395,0.9050000000000001,14.1
WYData2,Johnson,23.72501819769063,0.902,11.1
WYData3,Niobrara,34.55996275446236,0.92,22.9
WYData3,Hot Springs,26.492186003058997,0.91,14.1
WYData3,Johnson,23.686141793615896,0.901,11.1
WYData4,Niobrara,36.07777095834748,0.935,22.9
WYData4,Hot Springs,27.043470516939703,0.9199999999999999,14.1
WYData4,Johnson,23.843421364781904,0.905,11.1
